timestamp,game_date,rotation_num,sportsbook_name,away_team,home_team,away_spread,home_spread,home_spread_payout,away_spread_payout,point_total,over_point_total_payout,under_point_total_payout,away_moneyline_payout,home_moneyline_payout,home_score,away_score,correct_spread_pick,correct_spread_diff,correct_spread_payout,correct_point_total_pick,correct_point_total_diff,correct_point_total_payout,correct_moneyline_pick,correct_moneyline_diff,correct_moneyline_payout,incorrect_spread_pick,incorrect_spread_diff,incorrect_spread_payout,incorrect_point_total_pick,incorrect_point_total_diff,incorrect_point_total_payout,incorrect_moneyline_pick,incorrect_moneyline_diff,incorrect_moneyline_payout
03/21/2016-11:25:34,2016-21-03,618,BOVADA.lv,MEM,PHX,-2.5,2,-110,-110,204,0,0,0,0,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,618,BETONLINE.ag,MEM,PHX,-2.5,2,-110,-110,204,-110,-110,-140,120,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,618,SportsBetting.ag,MEM,PHX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,616,Westgate,GS,MIN,-13,13,-110,-110,232.5,-110,-110,-1600,900,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,616,PinnacleSports.com,GS,MIN,-12.5,12,-105,-105,232.5,-110,100,-1111,835,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,616,5Dimes.eu,GS,MIN,-13,13,-105,-105,232,-108,-102,-1200,1000,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,616,BOVADA.lv,GS,MIN,-13,13,-110,-110,232,0,0,0,0,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,616,BETONLINE.ag,GS,MIN,-12.5,12,-115,-105,232.5,-110,-110,-1100,775,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,616,SportsBetting.ag,GS,MIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,610,Westgate,ORL,BOS,8,-8,-110,-110,215.5,-110,-110,330,-400,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,610,PinnacleSports.com,ORL,BOS,8,-8,-113,102,215.5,-105,-105,334,-385,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,610,5Dimes.eu,ORL,BOS,8.5,-8,-103,-107,216.5,-105,-105,330,-370,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,610,BOVADA.lv,ORL,BOS,8,-8,-110,-110,215,0,0,0,0,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,610,BETONLINE.ag,ORL,BOS,8,-8,-107,-113,215.5,-110,-110,310,-370,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,610,SportsBetting.ag,ORL,BOS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,614,Westgate,SAC,CHI,7.5,-7,-110,-110,219.5,-110,-110,280,-340,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,614,PinnacleSports.com,SAC,CHI,7.5,-7,-103,-107,219,-103,-107,292,-333,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,614,5Dimes.eu,SAC,CHI,7.5,-7,-105,-105,219.5,-105,-105,280,-310,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,614,BOVADA.lv,SAC,CHI,7.5,-7,-110,-110,219,0,0,0,0,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,614,BETONLINE.ag,SAC,CHI,7.5,-7,-108,-112,219,-110,-110,275,-330,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,614,SportsBetting.ag,SAC,CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,612,Westgate,WSH,ATL,6.5,-6,-110,-110,208,-110,-110,230,-270,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,612,PinnacleSports.com,WSH,ATL,6.5,-6,-107,-103,207,-115,104,222,-250,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,612,5Dimes.eu,WSH,ATL,6.5,-6,-105,-105,208,-105,-105,235,-255,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,612,BOVADA.lv,WSH,ATL,6.5,-6,-110,-110,208,0,0,0,0,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,612,BETONLINE.ag,WSH,ATL,6.5,-6,-113,-107,208,-110,-110,225,-265,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,612,SportsBetting.ag,WSH,ATL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,604,Westgate,DEN,CLE,11,-11,-110,-110,213,-110,-110,600,-900,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,604,PinnacleSports.com,DEN,CLE,11,-11,-102,-108,213.5,-101,-109,622,-777,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,604,5Dimes.eu,DEN,CLE,11,-11,-105,-105,213.5,-105,-105,600,-750,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,604,BOVADA.lv,DEN,CLE,12,-12,-110,-110,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,604,BETONLINE.ag,DEN,CLE,11,-11,-110,-110,213.5,-110,-110,600,-800,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,604,SportsBetting.ag,DEN,CLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,608,Westgate,MIL,DET,7.5,-7,-110,-110,205.5,-110,-110,280,-340,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,608,PinnacleSports.com,MIL,DET,7.5,-7,-105,-105,205.5,-105,-105,281,-320,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,608,5Dimes.eu,MIL,DET,7.5,-7,-105,-105,205.5,-107,-103,290,-320,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,608,BOVADA.lv,MIL,DET,7.5,-7,-110,-110,205,0,0,0,0,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,608,BETONLINE.ag,MIL,DET,7.5,-7,-110,-110,205.5,-110,-110,285,-340,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,608,SportsBetting.ag,MIL,DET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,602,Westgate,PHI,IND,15,-15,-110,-110,208,-110,-110,1200,-3000,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,602,PinnacleSports.com,PHI,IND,15,-15,-110,100,208,-105,-105,1289,-2000,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,602,5Dimes.eu,PHI,IND,15,-15,-107,-103,208,-107,-103,1400,-2500,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,602,BOVADA.lv,PHI,IND,15,-15,-110,-110,208,0,0,0,0,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,602,BETONLINE.ag,PHI,IND,15,-15,-113,-107,208,-110,-110,1275,-2100,,,,,,,,,,,,,,,,,,,,
03/21/2016-11:25:34,2016-21-03,602,SportsBetting.ag,PHI,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,658,Westgate,MEM,LAL,-3,3,-110,-110,201,-110,-110,-155,135,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,658,PinnacleSports.com,MEM,LAL,-3,3,-110,100,201.5,-105,-105,-152,137,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,658,5Dimes.eu,MEM,LAL,-3.5,3,-102,-108,201.5,-103,-107,-155,145,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,658,BOVADA.lv,MEM,LAL,-3.5,3,-110,-110,201,0,0,-155,135,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,658,BETONLINE.ag,MEM,LAL,-3,3,-115,-105,201,-110,-110,-155,135,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,658,SportsBetting.ag,MEM,LAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,654,Westgate,HOU,OKC,9,-9,-110,-110,226,-110,-110,400,-500,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,654,PinnacleSports.com,HOU,OKC,9,-9,-105,-105,225,-105,-105,377,-440,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,654,5Dimes.eu,HOU,OKC,9,-9,-106,-104,226.5,-105,-105,400,-450,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,654,BOVADA.lv,HOU,OKC,9,-9,-115,-105,226,0,0,325,-450,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,654,BETONLINE.ag,HOU,OKC,9,-9,-110,-110,226,-110,-110,375,-450,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,654,SportsBetting.ag,HOU,OKC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,656,Westgate,MIA,NO,-9.5,9,-110,-110,209.5,-110,-110,-500,400,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,656,PinnacleSports.com,MIA,NO,-10,10,-106,-104,209.5,-105,-105,-550,461,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,656,5Dimes.eu,MIA,NO,-9.5,9,-108,-102,210,-105,-105,-440,390,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,656,BOVADA.lv,MIA,NO,-10,10,-105,-115,209,0,0,-600,400,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,656,BETONLINE.ag,MIA,NO,-9.5,9,-110,-110,209.5,-110,-110,-525,430,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,656,SportsBetting.ag,MIA,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,652,Westgate,CHA,BKN,-6,6,-110,-110,207,-110,-110,-250,210,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,652,PinnacleSports.com,CHA,BKN,-6,6,-109,-101,208,108,-119,-230,205,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,652,5Dimes.eu,CHA,BKN,-6,6,-110,-110,207,-110,-110,-250,210,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,652,BOVADA.lv,CHA,BKN,-6.5,6,-105,-115,207,0,0,-235,195,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,652,BETONLINE.ag,CHA,BKN,-6,6,-110,-110,207,-110,-110,-250,210,,,,,,,,,,,,,,,,,,,,
03/22/2016-19:28:35,2016-22-03,652,SportsBetting.ag,CHA,BKN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,762,Westgate,SAC,MIN,3.5,-3,-110,-110,221.5,-110,-110,150,-170,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,762,PinnacleSports.com,SAC,MIN,4,-4,-103,-107,222.5,-103,-107,159,-177,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,762,5Dimes.eu,SAC,MIN,4,-4,-107,-103,221.5,-102,-108,170,-185,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,762,BOVADA.lv,SAC,MIN,4.5,-4,-115,-105,222,0,0,155,-175,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,762,BETONLINE.ag,SAC,MIN,4.5,-4,-115,-105,221,-110,-110,160,-180,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,762,SportsBetting.ag,SAC,MIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,760,Westgate,MIL,CLE,11.5,-11,-110,-110,207,-110,-110,600,-900,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,760,PinnacleSports.com,MIL,CLE,11,-11,102,-113,207,-107,-103,638,-800,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,760,5Dimes.eu,MIL,CLE,11.5,-11,-110,-110,207.5,-110,-110,550,-800,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,760,BOVADA.lv,MIL,CLE,11,-11,-115,-105,208,0,0,0,0,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,760,BETONLINE.ag,MIL,CLE,11,-11,-110,-110,207.5,-110,-110,575,-750,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,760,SportsBetting.ag,MIL,CLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,766,Westgate,MIA,SA,10.5,-10,-110,-110,196,-110,-110,550,-800,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,766,PinnacleSports.com,MIA,SA,10.5,-10,-102,-108,196,-106,-104,552,-675,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,766,5Dimes.eu,MIA,SA,10.5,-10,-103,-107,196,-105,-105,540,-660,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,766,BOVADA.lv,MIA,SA,10.5,-10,-110,-110,197,0,0,0,0,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,766,BETONLINE.ag,MIA,SA,10.5,-10,-110,-110,196,-110,-110,500,-650,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,766,SportsBetting.ag,MIA,SA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,764,Westgate,UTAH,HOU,2,-2,-110,-110,201,-110,-110,110,-130,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,764,PinnacleSports.com,UTAH,HOU,1.5,-1,101,-111,200,-113,102,111,-123,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,764,5Dimes.eu,UTAH,HOU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,764,BOVADA.lv,UTAH,HOU,2,-2,-110,-110,201,0,0,0,0,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,764,BETONLINE.ag,UTAH,HOU,1.5,-1,-110,-110,200.5,-110,-110,105,-125,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,764,SportsBetting.ag,UTAH,HOU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,770,Westgate,LAL,PHX,5.5,-5,-110,-110,213.5,-110,-110,190,-220,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,770,PinnacleSports.com,LAL,PHX,5.5,-5,-107,-103,213.5,-109,-101,197,-220,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,770,5Dimes.eu,LAL,PHX,5.5,-5,-108,-102,213.5,-109,-101,190,-210,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,770,BOVADA.lv,LAL,PHX,5.5,-5,-110,-110,214,0,0,190,-230,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,770,BETONLINE.ag,LAL,PHX,5.5,-5,-110,-110,213.5,-110,-110,190,-220,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,770,SportsBetting.ag,LAL,PHX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,754,Westgate,TOR,BOS,4,-4,-110,-110,205.5,-110,-110,150,-170,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,754,PinnacleSports.com,TOR,BOS,3.5,-3,-105,-105,207,-102,-108,149,-165,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,754,5Dimes.eu,TOR,BOS,4,-4,-120,100,206,-103,-117,145,-165,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,754,BOVADA.lv,TOR,BOS,2,-2,-105,-115,205,0,0,0,0,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,754,BETONLINE.ag,TOR,BOS,3.5,-3,-105,-115,205.5,-110,-110,135,-155,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,754,SportsBetting.ag,TOR,BOS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,774,Westgate,DAL,POR,6.5,-6,-110,-110,212.5,-110,-110,240,-280,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,774,PinnacleSports.com,DAL,POR,6.5,-6,-110,100,212,-107,-103,219,-246,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,774,5Dimes.eu,DAL,POR,6,-6,-103,-107,212.5,-105,-105,220,-240,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,774,BOVADA.lv,DAL,POR,7,-7,-115,-105,213,0,0,220,-260,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,774,BETONLINE.ag,DAL,POR,6.5,-6,-110,-110,212.5,-110,-110,220,-260,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,774,SportsBetting.ag,DAL,POR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,772,Westgate,LAC,GS,10,-10,-110,-110,223,-110,-110,450,-600,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,772,PinnacleSports.com,LAC,GS,10,-10,-107,-103,223,-108,-102,450,-535,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,772,5Dimes.eu,LAC,GS,10,-10,-105,-105,223,-105,-105,450,-525,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,772,BOVADA.lv,LAC,GS,10,-10,-110,-110,224,0,0,400,-600,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,772,BETONLINE.ag,LAC,GS,10,-10,-110,-110,223,-110,-110,455,-560,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,772,SportsBetting.ag,LAC,GS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,768,Westgate,PHI,DEN,8,-8,-110,-110,211.5,-110,-110,300,-360,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,768,PinnacleSports.com,PHI,DEN,8,-8,-107,-103,212,-103,-107,305,-350,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,768,5Dimes.eu,PHI,DEN,8.5,-8,-108,-102,212.5,-105,-105,335,-375,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,768,BOVADA.lv,PHI,DEN,8,-8,-110,-110,213,0,0,285,-370,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,768,BETONLINE.ag,PHI,DEN,8.5,-8,-115,-105,212.5,-110,-110,320,-380,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,768,SportsBetting.ag,PHI,DEN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,752,Westgate,ATL,WSH,1,-1,-110,-110,207.5,-110,-110,-105,-115,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,752,PinnacleSports.com,ATL,WSH,1,-1,-110,100,207.5,-104,-106,-103,-107,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,752,5Dimes.eu,ATL,WSH,1,-1,-112,102,207.5,-105,-105,-105,-105,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,752,BOVADA.lv,ATL,WSH,1,-1,-105,-115,208,0,0,0,0,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,752,BETONLINE.ag,ATL,WSH,1,-1,-110,-110,207.5,-110,-110,-105,-115,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,752,SportsBetting.ag,ATL,WSH,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,756,Westgate,ORL,DET,6,-6,-110,-110,205,-110,-110,220,-260,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,756,PinnacleSports.com,ORL,DET,6,-6,-108,-102,205.5,102,-113,214,-240,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,756,5Dimes.eu,ORL,DET,6.5,-6,-118,-102,205.5,-103,-117,205,-245,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,756,BOVADA.lv,ORL,DET,6,-6,-105,-115,205,0,0,200,-240,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,756,BETONLINE.ag,ORL,DET,6,-6,-110,-110,204.5,-110,-110,205,-245,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,756,SportsBetting.ag,ORL,DET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,758,Westgate,NY,CHI,9,-9,-110,-110,202,-110,-110,375,-450,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,758,PinnacleSports.com,NY,CHI,8.5,-8,100,-110,202,-103,-107,377,-440,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,758,5Dimes.eu,NY,CHI,9,-9,-108,-102,201.5,-105,-105,395,-445,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,758,BOVADA.lv,NY,CHI,9,-9,-110,-110,202,0,0,350,-500,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,758,BETONLINE.ag,NY,CHI,9.5,-9,-110,-110,201.5,-110,-110,405,-500,,,,,,,,,,,,,,,,,,,,
03/23/2016-19:37:10,2016-23-03,758,SportsBetting.ag,NY,CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,806,Westgate,CHI,NY,-5,5,-110,-110,202.5,-110,-110,-210,180,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,806,PinnacleSports.com,CHI,NY,-5,5,-105,-105,202.5,-105,-105,-200,180,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,806,5Dimes.eu,CHI,NY,-5,5,-103,-107,203,-105,-105,-200,185,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,806,BOVADA.lv,CHI,NY,-5.5,5,-110,-110,204,0,0,0,0,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,806,BETONLINE.ag,CHI,NY,-5,5,-110,-110,202.5,-110,-110,-205,175,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,806,SportsBetting.ag,CHI,NY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,802,Westgate,NO,IND,12.5,-12,-110,-110,208,-110,-110,800,-1400,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,802,PinnacleSports.com,NO,IND,13,-13,-113,102,207.5,-105,-105,828,-1100,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,802,5Dimes.eu,NO,IND,12.5,-12,-106,-104,207.5,-103,-107,880,-1080,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,802,BOVADA.lv,NO,IND,13,-13,-115,-105,207,0,0,0,0,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,802,BETONLINE.ag,NO,IND,13,-13,-115,-105,207.5,-110,-110,775,-1100,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,802,SportsBetting.ag,NO,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,808,Westgate,UTAH,OKC,9,-9,-110,-110,198,-110,-110,400,-500,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,808,PinnacleSports.com,UTAH,OKC,9,-9,-105,-105,199,-105,-105,404,-475,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,808,5Dimes.eu,UTAH,OKC,9,-9,-107,-103,199,-105,-105,390,-440,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,808,BOVADA.lv,UTAH,OKC,9.5,-9,-115,-105,199,0,0,350,-500,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,808,BETONLINE.ag,UTAH,OKC,9,-9,-110,-110,199,-110,-110,390,-465,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,808,SportsBetting.ag,UTAH,OKC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,810,Westgate,POR,LAC,5,-5,-110,-110,213,-110,-110,180,-210,,,,,,,,,,,,,,,,,,,,
03/24/2016-17:08:30,2016-24-03,810,PinnacleSports.com,POR,LAC,5,-5,-103,-107,213,-105,-105,180,-200,,,,,,,,,,,,,,,,,,,,
